Road Code,Road Name,Start Time,End Time,Total Number of Vehicles,Number of Class 1 Vehicles,Number of Class 2 Vehicles,Number of Class 3 Vehicles,Number of Class 4 Vehicles,Number of Class 5 Vehicles,Average Speed,Number of Illegal Speed Violations,Number of Illegal Distance Violations,Number of Illegal Overtaking Violations,Estimated Number,Length of Operation (minutes)
973101,گرگان -کردکوي (قديم ),1395/12/08 00:00:00,1395/12/09 00:00:00,3287,3116,146,19,2,4,84.68,860.0,473.0,15.0,3287.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/09 00:00:00,1395/12/10 00:00:00,3081,2940,112,23,2,4,85.54,885.0,393.0,6.0,3111.0,1430.0
973101,گرگان -کردکوي (قديم ),1395/12/10 00:00:00,1395/12/11 00:00:00,3190,3020,148,16,1,5,86.56,986.0,446.0,11.0,3190.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/11 00:00:00,1395/12/12 00:00:00,3473,3300,140,23,2,8,86.33,1038.0,498.0,17.0,3473.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/12 00:00:00,1395/12/13 00:00:00,3921,3777,111,18,7,8,83.1,833.0,771.0,15.0,3921.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/13 00:00:00,1395/12/14 00:00:00,3241,3081,139,12,3,6,84.86,865.0,505.0,12.0,3243.0,1435.0
973101,گرگان -کردکوي (قديم ),1395/12/14 00:00:00,1395/12/15 00:00:00,3484,3292,158,19,4,11,86.11,1019.0,512.0,15.0,3484.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/15 00:00:00,1395/12/16 00:00:00,3320,3179,109,21,7,4,84.3,833.0,468.0,7.0,3326.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/16 00:00:00,1395/12/17 00:00:00,3241,3072,147,13,2,7,86.46,976.0,442.0,10.0,3241.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/17 00:00:00,1395/12/18 00:00:00,3397,3238,132,19,1,7,85.68,963.0,478.0,11.0,3397.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/18 00:00:00,1395/12/19 00:00:00,3807,3607,163,17,10,10,82.98,933.0,672.0,15.0,3807.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/19 00:00:00,1395/12/20 00:00:00,4346,4185,127,20,4,10,84.37,1071.0,922.0,11.0,4346.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/20 00:00:00,1395/12/21 00:00:00,3734,3600,109,18,2,5,84.63,963.0,669.0,19.0,3734.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/21 00:00:00,1395/12/22 00:00:00,3338,3142,161,20,8,7,85.41,944.0,451.0,11.0,3338.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/22 00:00:00,1395/12/23 00:00:00,2342,2203,120,14,3,2,84.84,609.0,311.0,6.0,3338.0,1175.0
973101,گرگان -کردکوي (قديم ),1395/12/23 00:00:00,1395/12/24 00:00:00,3612,3400,190,18,1,3,84.04,927.0,540.0,11.0,3612.0,1440.0
973101,گرگان -کردکوي (قديم ),1395/12/24 00:00:00,1395/12/25 00:00:00,3367,3219,113,21,7,7,82.14,657.0,453.0,16.0,3367.0,1440.0
